movieid,year,isEnglish,country,runningtime,genres,avg_rating,num_ratings,is_a_hit,number_actors,actor_quality,director_quality,director_revenue,director_number
2482984,3,T,USA,1,Adventure,3.4545454545454546,77.0,0,many,high,high,high,single
2483077,4,T,other,1,Comedy,3.9696969696969697,33.0,0,few,high,high,low,multiple
2483187,4,T,USA,1,Crime,2.5,2.0,0,many,low,high,high,single
2483470,4,T,USA,0,Animation,2.888888888888889,54.0,0,many,low,low,high,single
2483519,4,T,other,1,Drama,4.044619422572178,381.0,1,few,high,high,low,single
2483674,3,T,USA,0,Adventure,3.6109215017064846,293.0,1,few,high,high,high,single
2483838,3,T,USA,1,Crime,3.800724637681159,276.0,1,many,high,low,low,single
2483957,4,T,USA,1,Crime,3.5037593984962405,1330.0,1,many,high,high,high,single
2484054,3,T,other,1,Comedy,3.762589928057554,139.0,1,few,high,high,high,single
2484082,4,T,UK,1,Drama,3.45945945945946,37.0,0,many,low,high,low,single
2484104,4,T,USA,0,Comedy,3.6971153846153846,208.0,1,many,low,low,low,single
2484656,3,T,UK,1,Action,4.152049571020019,2098.0,1,many,high,high,high,single
2484852,4,T,USA,1,Horror,3.222672064777328,247.0,1,few,low,low,high,single
2484853,4,T,USA,1,Comedy,2.353448275862069,116.0,0,few,low,low,high,single
2484924,4,T,UK,1,Comedy,2.962962962962963,27.0,0,few,low,low,low,single
2485001,4,T,USA,1,Crime,4.25278810408922,269.0,1,few,high,high,low,single
2485008,2,T,USA,0,Comedy,4.239726027397261,292.0,1,few,high,high,low,single
2485013,4,T,USA,1,Drama,3.398505603985056,803.0,1,many,high,high,high,single
2485015,3,T,USA,1,Horror,3.785425101214575,741.0,1,few,high,high,high,single
2485041,2,T,USA,0,Horror,3.896296296296296,135.0,1,few,high,high,low,multiple
2485156,2,T,UK,1,Crime,4.452083333333333,480.0,1,few,high,high,high,single
2485163,4,T,USA,1,Drama,3.6222222222222222,45.0,0,many,low,high,high,single
2485237,4,T,other,1,Other,3.1892583120204603,391.0,1,many,high,high,high,single
2485256,3,T,USA,1,Crime,3.6,280.0,1,few,high,high,high,single
2485257,4,T,USA,1,Crime,3.641544117647059,1088.0,1,many,high,high,high,single
2485327,2,T,USA,0,Animation,3.246031746031746,126.0,0,few,low,high,low,multiple
2485393,4,T,other,1,Action,3.240075614366729,529.0,1,few,low,low,high,single
2485547,4,T,USA,0,Drama,3.5384615384615383,13.0,0,few,low,low,low,single
2485620,4,T,USA,1,Drama,2.4166666666666665,12.0,0,many,low,low,low,single
2485682,4,T,USA,0,Animation,2.728682170542636,129.0,1,few,high,low,high,single
2485831,3,T,USA,0,Horror,3.1746031746031744,63.0,0,few,high,high,low,single
2485971,3,T,UK,0,Drama,2.6,10.0,0,few,high,low,low,single
2486246,3,T,USA,1,Action,3.018796992481203,266.0,1,many,high,low,high,single
2486283,3,T,USA,0,Action,2.697802197802198,182.0,1,many,low,low,low,multiple
2486285,4,T,USA,1,Action,1.85483870967742,62.0,0,many,low,low,low,multiple
2486286,4,T,USA,1,Action,1.8113207547169807,53.0,0,many,low,low,low,multiple
2486655,4,T,USA,0,Action,3.380952380952381,231.0,1,many,high,high,low,single
2486817,2,T,USA,1,Action,4.289183222958058,453.0,1,few,high,high,low,single
2487055,4,T,USA,0,Drama,2.711864406779661,59.0,0,many,low,low,high,single
2487095,4,T,USA,1,Drama,3.7857142857142856,140.0,1,few,high,high,high,single
2487210,2,T,USA,1,Comedy,3.598639455782313,147.0,1,few,high,high,low,single
2487295,4,T,USA,0,Other,2.0,2.0,0,few,low,low,low,single
2487366,4,T,USA,1,Comedy,3.861691542288557,1005.0,1,many,high,high,high,single
2487415,4,T,USA,1,Comedy,3.434462444771723,679.0,1,few,low,low,high,single
2487653,4,T,USA,0,Drama,,,0,few,low,low,low,single
2487726,3,T,USA,0,Adventure,3.8333333333333335,84.0,0,few,low,high,high,single
2487884,4,T,USA,1,Comedy,3.048387096774193,62.0,0,many,low,low,high,single
2488034,4,T,other,0,Drama,1.8888888888888888,9.0,0,many,low,low,low,single
2488227,4,T,USA,1,Drama,3.5676691729323307,266.0,1,many,high,high,high,single
2488375,4,T,USA,0,Action,3.4878048780487805,41.0,0,few,low,low,low,single
2488990,4,T,USA,1,Crime,4.007985803016859,1127.0,1,many,high,high,high,single
2489145,4,T,USA,1,Crime,4.517106001121705,1783.0,1,many,high,high,high,single
2489362,4,T,UK,1,Comedy,3.333333333333333,63.0,0,many,high,high,high,single
2489534,4,T,USA,1,Comedy,2.227272727272727,22.0,0,many,low,low,low,single
2489627,3,T,USA,1,Drama,3.865435356200528,379.0,1,many,high,high,high,single
2489677,2,T,USA,1,Drama,3.555555555555556,18.0,0,few,high,high,low,single
2490074,4,T,USA,1,Drama,3.6310975609756095,328.0,1,many,high,high,high,single
2490655,4,T,USA,0,Comedy,2.0,1.0,0,few,low,low,low,single
2490779,4,T,USA,0,Drama,2.6842105263157894,19.0,0,few,low,low,low,single
2490945,4,T,USA,1,Drama,3.273809523809524,84.0,0,few,low,low,high,single
2490998,4,T,USA,1,Documentary,4.227272727272728,132.0,1,many,high,high,low,multiple
2491016,4,T,other,1,Drama,3.683333333333333,60.0,0,few,high,high,low,single
2491020,4,T,USA,1,Drama,2.5,2.0,0,many,high,low,low,single
2491068,2,T,USA,0,Action,3.8584070796460175,565.0,1,few,high,high,low,single
2491248,3,T,USA,0,,2.3404255319148937,94.0,0,many,high,high,high,multiple
2491349,4,T,USA,0,Comedy,2.926190476190476,420.0,1,many,low,low,high,single
2491493,3,T,USA,1,Drama,3.3045454545454547,220.0,1,few,high,high,high,single
2491565,4,T,USA,1,Action,3.3184357541899443,179.0,1,few,high,high,high,single
2491802,4,T,USA,0,Drama,3.588235294117647,34.0,0,few,low,low,low,single
2491830,4,T,USA,0,Comedy,3.489548954895489,909.0,1,many,high,low,high,single
2492491,4,T,USA,1,Comedy,3.3787375415282392,602.0,1,few,low,low,high,single
2492509,4,T,USA,1,Documentary,3.38,50.0,0,few,high,low,low,single
2492644,4,T,USA,1,Comedy,3.583333333333333,12.0,0,few,low,high,low,single
2492725,3,T,USA,1,Action,4.087121212121212,264.0,1,many,high,high,low,single
2492771,3,T,USA,0,Drama,1.0,1.0,0,few,low,low,low,single
2493094,4,T,USA,1,Drama,3.761467889908257,218.0,1,few,high,low,high,single
2493184,2,T,UK,1,Drama,3.910958904109589,146.0,1,few,high,high,low,single
2493193,4,T,UK,1,Drama,3.3181818181818183,22.0,0,few,high,high,low,single
2493239,4,T,UK,1,Crime,3.3846153846153846,13.0,0,few,low,low,low,single
2493444,2,T,USA,1,Adventure,4.247962747380675,1718.0,1,few,high,high,high,multiple
2493503,2,T,USA,0,Drama,3.7611940298507465,134.0,1,few,high,high,low,single
2493709,2,T,UK,0,Other,,,0,few,high,high,low,single
2493775,2,T,USA,1,Comedy,3.976190476190476,84.0,0,few,high,high,high,single
2493900,4,T,USA,1,Comedy,3.2528735632183907,87.0,0,many,low,low,high,single
2494140,4,T,UK,1,Action,3.379350348027842,862.0,1,many,low,low,high,single
2494739,3,T,USA,1,Crime,3.5816326530612246,98.0,0,few,high,high,low,single
2494787,4,T,UK,0,Animation,4.507936507936508,882.0,1,few,high,high,high,single
2494814,4,T,USA,1,Other,3.4929718875502007,996.0,1,many,high,high,high,single
2494890,4,T,USA,1,Crime,3.220779220779221,77.0,0,many,low,low,low,single
2494910,4,T,other,1,Drama,3.814814814814815,27.0,0,few,high,low,low,single
2494924,3,T,other,1,Drama,3.895140664961637,391.0,1,few,high,high,high,single
2495198,4,T,UK,1,Crime,3.632911392405063,79.0,0,many,high,high,low,single
2495779,4,T,USA,1,Adventure,3.6803105151729,1417.0,1,few,high,high,high,single
2495820,2,T,USA,0,Horror,3.4392857142857145,280.0,1,few,high,high,low,single
2496353,4,T,USA,1,Comedy,3.904449307075128,1371.0,1,many,high,high,high,multiple
2496608,4,T,USA,1,Comedy,,,0,few,low,low,low,single
2496767,2,T,USA,0,Crime,3.5454545454545454,11.0,0,few,high,high,low,single
2496783,3,T,USA,1,Comedy,3.733333333333333,45.0,0,few,high,high,low,single
2496840,3,T,USA,1,Drama,3.610738255033557,149.0,1,few,high,high,high,single
2497211,4,T,USA,1,Comedy,3.75531914893617,94.0,0,many,high,high,high,single
2497303,4,T,USA,1,Crime,3.1626506024096384,166.0,1,many,high,high,high,single
2497412,4,T,USA,0,Horror,2.528735632183908,174.0,1,many,low,low,high,single
2497499,4,T,other,1,Action,,,0,many,low,low,low,single
2497612,4,T,other,1,Documentary,3.821656050955414,157.0,1,many,high,high,low,single
2498040,4,T,other,1,Drama,3.6944444444444446,36.0,0,many,high,high,low,single
2498143,3,T,USA,0,Comedy,4.179785330948121,1118.0,1,many,high,high,high,single
2498578,4,T,USA,1,Crime,2.533333333333333,15.0,0,many,low,low,low,single
2498766,4,T,UK,0,Adventure,1.8108108108108107,37.0,0,few,low,low,high,single
2499216,1,T,USA,0,Comedy,3.4444444444444446,9.0,0,few,high,high,low,multiple
2499368,3,T,USA,1,Drama,4.040752351097178,319.0,1,many,high,high,high,single
2499488,4,T,USA,1,Action,3.8070519098922624,1021.0,1,many,high,high,high,single
2499704,4,T,other,1,Drama,3.8780487804878048,41.0,0,many,high,high,low,single
2499854,4,T,USA,1,Drama,2.636363636363636,33.0,0,many,low,low,high,single
2499970,4,T,other,1,Comedy,2.8446601941747574,103.0,0,many,low,low,high,single
2500022,4,T,USA,0,Comedy,3.0168539325842696,178.0,1,few,low,low,high,single
2500735,4,T,other,0,Animation,2.6511627906976742,43.0,0,few,high,high,high,multiple
2500886,3,T,UK,1,Action,3.705445544554456,404.0,1,few,high,high,high,single
2500912,3,T,USA,1,Comedy,3.3842105263157896,190.0,1,few,high,high,high,single
2501253,4,F,other,1,Crime,,,0,few,high,high,low,single
2501343,4,F,other,1,Drama,3.652173913043478,69.0,0,few,high,low,high,single
2502098,3,F,other,0,Documentary,4.0,13.0,0,many,high,low,low,single
2502334,4,T,USA,1,Drama,3.6666666666666665,54.0,0,many,high,low,high,single
2502501,4,T,other,0,Documentary,3.5,4.0,0,few,high,low,low,single
2503087,3,T,UK,1,Adventure,3.694059405940594,1010.0,1,many,high,high,high,single
2503124,4,F,other,0,Drama,3.377952755905512,127.0,0,many,high,low,low,single
2503342,4,T,USA,1,Other,1.2857142857142858,7.0,0,few,low,low,low,single
2503584,4,T,other,1,Action,2.889908256880734,436.0,1,many,low,low,high,single
2503810,4,T,USA,1,Comedy,3.221138211382114,615.0,1,many,low,low,high,single
2503827,4,T,USA,1,Comedy,3.3254237288135595,295.0,1,many,low,high,high,single
2504015,3,T,USA,0,Other,2.0,1.0,0,few,high,high,low,single
2504449,4,T,USA,0,Action,3.3813084112149534,535.0,1,few,low,low,high,multiple
2504464,2,T,USA,1,Drama,3.452054794520548,219.0,1,few,high,high,low,single
2504469,4,T,USA,1,Drama,3.5834411384217333,1546.0,1,many,high,high,high,single
2504794,4,T,other,1,Drama,3.7116564417177913,163.0,1,few,high,high,low,single
2504995,2,T,USA,1,Comedy,3.8509316770186337,161.0,1,few,high,high,low,single
2505066,2,T,USA,1,Crime,4.10158013544018,443.0,1,few,high,high,low,single
2505091,4,T,USA,0,Comedy,,,0,many,low,low,low,single
2505110,4,T,UK,1,Comedy,3.423572744014733,543.0,1,many,high,low,high,single
2505183,4,T,USA,0,Drama,2.842592592592593,108.0,0,few,low,low,high,single
2505263,3,T,USA,1,Crime,4.425646551724138,928.0,1,few,high,high,high,single
2505515,3,T,UK,1,Drama,3.793103448275862,203.0,1,many,high,high,high,single
2505595,4,T,USA,1,Comedy,3.0541871921182264,203.0,1,many,low,low,high,single
2506826,4,F,other,1,Drama,4.086294416243655,394.0,1,many,high,high,low,single
2507383,4,F,other,0,Action,2.5,2.0,0,few,high,high,low,single
2507620,4,T,UK,1,Documentary,3.095238095238096,21.0,0,few,low,high,low,single
2507690,3,T,UK,1,Adventure,3.8585858585858586,198.0,1,few,high,high,high,single
2507787,4,T,USA,1,Adventure,3.014705882352941,68.0,0,many,low,low,high,single
2508020,4,T,USA,1,Action,3.873417721518988,553.0,1,many,high,high,high,multiple
2508085,3,T,UK,1,Drama,3.014218009478673,211.0,1,many,low,low,low,single
2508103,4,T,USA,1,Comedy,3.502439024390244,410.0,1,many,high,low,high,single
2508265,4,T,UK,1,Action,3.4419953596287702,862.0,1,many,high,low,high,single
2509455,4,T,USA,1,Action,3.6861386138613854,1010.0,1,few,high,high,high,single
2509481,2,T,USA,1,Comedy,4.147410358565737,251.0,1,few,high,high,low,single
2509643,3,T,USA,1,Horror,3.1538461538461537,39.0,0,few,low,high,low,single
2509799,4,T,UK,1,Documentary,3.7039473684210527,304.0,1,many,high,high,low,single
2509841,3,T,USA,1,Action,3.701030927835052,194.0,1,many,high,high,low,multiple
2510141,3,T,USA,1,Horror,3.327586206896552,58.0,0,few,high,high,low,single
2510661,4,T,UK,1,Documentary,2.5,30.0,0,few,low,high,high,single
2510683,4,T,USA,1,Action,3.682364729458918,1996.0,1,many,high,low,high,single
2511051,4,T,USA,1,Comedy,2.833333333333333,24.0,0,many,low,low,high,single
2511131,3,T,USA,1,Crime,4.215953307392996,514.0,1,few,high,high,low,single
2511307,4,T,USA,1,Comedy,2.978494623655914,93.0,0,many,low,low,high,single
2511419,3,F,other,0,Drama,,,0,few,high,high,low,single
2512048,4,T,USA,0,Adventure,4.146435452793834,2076.0,1,many,high,high,high,single
2512050,4,T,USA,0,Adventure,4.218927444794953,1585.0,1,many,high,high,high,multiple
2512132,4,T,USA,1,Comedy,2.5636363636363635,440.0,1,many,low,high,high,single
2512542,3,T,USA,1,Comedy,3.828367103694875,839.0,1,many,high,low,high,single
2513057,3,T,USA,0,Comedy,,,0,few,low,low,low,single
2513082,4,F,France,1,Comedy,3.25,8.0,0,many,high,high,low,single
2513237,4,T,UK,0,Crime,3.960053262316911,751.0,1,few,high,high,high,single
2513519,4,T,USA,0,Crime,3.0,3.0,0,few,low,low,low,single
2514865,4,T,USA,1,Crime,3.305555555555556,36.0,0,many,low,low,low,single
2514980,3,F,other,1,Adventure,3.7422680412371134,97.0,0,few,high,high,low,single
2515489,4,T,USA,0,Comedy,3.4183673469387754,98.0,0,many,high,high,low,single
2515573,4,T,USA,0,Documentary,3.857142857142857,224.0,1,many,high,high,low,single
2516147,4,T,USA,1,Comedy,2.704225352112676,71.0,0,few,low,low,high,single
2516166,4,T,USA,1,Crime,2.6153846153846154,26.0,0,many,low,low,high,single
2516358,4,T,USA,0,Comedy,3.764705882352941,85.0,0,few,low,low,low,single
2516406,4,T,USA,1,Comedy,2.625,8.0,0,few,low,low,high,single
2517067,4,T,USA,0,Comedy,2.75,4.0,0,many,low,low,high,single
2517305,4,T,USA,1,Comedy,2.583333333333333,24.0,0,many,low,low,low,single
2517391,4,T,USA,0,Drama,2.0,1.0,0,many,low,low,low,single
2517414,4,F,France,0,Comedy,3.965346534653465,202.0,1,many,high,high,low,single
2517415,4,F,France,1,Drama,4.098765432098766,243.0,1,few,high,high,low,single
2517416,4,F,France,1,Drama,4.227544910179641,334.0,1,few,high,high,low,single
2517491,4,F,France,1,Comedy,,,0,many,high,low,low,single
2518007,2,T,USA,0,Comedy,3.975,40.0,0,few,high,high,low,single
2518391,4,T,USA,1,Crime,3.123222748815166,211.0,1,many,low,high,high,single
2518423,3,T,USA,1,Adventure,3.7375,320.0,1,few,high,high,high,single
2518451,4,T,USA,1,Action,3.6342857142857135,1400.0,1,few,high,high,high,single
2518541,4,T,USA,1,Crime,3.928571428571429,658.0,1,many,high,high,high,single
2518736,4,T,UK,1,Comedy,4.188888888888889,90.0,0,few,high,high,low,single
2518905,4,T,USA,1,Action,2.631578947368421,57.0,0,many,low,low,low,single
2519338,3,F,other,1,Action,4.608695652173913,69.0,0,few,high,high,low,single
2520062,4,F,other,1,Comedy,3.9130434782608696,23.0,0,few,high,high,high,single
2520326,4,T,USA,1,Comedy,3.5303030303030303,66.0,0,few,low,low,low,single
2520706,4,T,USA,1,Action,1.318181818181818,44.0,0,many,low,low,high,multiple
2520712,4,T,USA,1,Action,2.294117647058824,51.0,0,many,low,low,low,single
2520896,4,T,USA,0,Action,1.7142857142857142,7.0,0,many,low,low,low,single
2521170,4,T,UK,1,Comedy,3.347826086956522,23.0,0,few,high,low,low,single
2521605,1,T,USA,0,Comedy,3.861842105263158,152.0,1,few,low,low,low,multiple
2521652,4,T,USA,1,Other,3.945731303772336,1511.0,1,many,high,high,high,single
2521851,4,T,USA,0,Crime,2.962264150943396,53.0,0,few,high,high,high,single
2521986,4,T,USA,1,Drama,3.747368421052632,95.0,0,few,high,high,low,single
2522004,4,T,France,1,Other,2.9693251533742333,163.0,1,many,high,high,high,single
2522027,4,T,UK,1,Comedy,2.8181818181818183,11.0,0,many,low,low,low,single
2522182,4,T,USA,1,Comedy,,,0,few,low,low,low,single
2522318,4,T,USA,1,Action,3.1738738738738737,1110.0,1,many,low,low,high,single
2522447,4,T,USA,0,Drama,3.25,4.0,0,many,low,low,high,single
2522562,4,T,UK,1,Drama,,,0,few,high,high,low,single
2522618,4,T,USA,1,Drama,3.9,40.0,0,few,high,high,low,single
2522651,4,T,USA,0,Drama,,,0,few,low,low,low,single
2522674,4,T,USA,0,Comedy,2.9603960396039604,101.0,0,few,low,low,low,single
2522758,4,T,USA,1,Comedy,2.2658227848101267,79.0,0,many,low,low,high,single
2522948,4,T,USA,1,Drama,2.65,60.0,0,few,low,low,low,single
2522957,4,T,other,1,Comedy,2.111111111111111,9.0,0,few,low,low,low,single
2523180,3,T,USA,0,Horror,3.2666666666666666,15.0,0,few,low,low,low,single
2524414,4,T,France,1,Crime,3.076,250.0,1,few,high,high,high,single
2524549,4,T,France,1,Action,3.539647577092511,908.0,1,many,low,low,high,single
2524640,4,T,USA,1,Action,3.171875,448.0,1,many,low,low,high,single
2524696,4,T,USA,1,Documentary,3.3846153846153846,130.0,1,few,high,low,high,single
2525819,4,T,USA,1,Drama,3.661654135338346,266.0,1,few,high,high,low,single
2525874,2,F,other,1,Adventure,5.0,1.0,0,few,high,high,low,multiple
2527825,4,T,France,1,Comedy,3.0,24.0,0,few,low,low,low,single
2528355,3,F,France,1,Drama,3.912087912087912,91.0,0,few,high,high,low,single
2528406,4,F,France,0,Adventure,1.0,1.0,0,many,low,low,low,single
2529538,4,F,other,0,Drama,3.0,1.0,0,few,high,high,low,single
2531186,4,F,other,1,Documentary,,,0,few,low,high,low,single
2531311,2,T,UK,1,Crime,2.5,8.0,0,few,high,high,low,single
2531457,4,T,USA,1,Action,3.2689804772234274,461.0,1,many,low,low,high,single
2531460,4,T,USA,1,Action,2.9211822660098523,203.0,1,many,low,low,high,single
2531488,4,T,France,1,Crime,3.15625,32.0,0,many,low,low,high,single
2531770,3,T,USA,1,Comedy,2.352112676056338,71.0,0,many,low,low,high,single
2532030,4,F,other,1,Comedy,3.657142857142857,35.0,0,many,high,high,low,single
2532198,2,T,USA,0,Crime,1.0,1.0,0,few,high,high,low,multiple
2532812,4,F,France,0,Drama,3.6666666666666665,39.0,0,few,high,high,low,single
2533425,4,T,USA,1,Other,3.212121212121212,33.0,0,many,low,high,high,single
2533451,4,T,USA,1,Action,4.090270812437312,997.0,1,many,high,high,high,single
2533461,4,T,USA,0,Documentary,,,0,few,high,high,low,single
2533625,4,T,France,1,Drama,3.272727272727273,11.0,0,few,low,low,low,single
2533992,4,T,USA,1,Action,2.512,375.0,1,many,low,low,high,single
2533997,4,T,USA,0,Action,1.7582417582417582,91.0,0,many,low,low,high,single
2534991,4,T,USA,0,Comedy,3.611764705882353,85.0,0,many,low,low,high,single
2536738,4,T,USA,0,Documentary,3.670731707317073,82.0,0,few,low,low,low,single
2536827,4,T,USA,1,Drama,3.1654676258992804,139.0,1,many,low,low,high,single
2537109,4,T,UK,1,Drama,3.0689655172413794,29.0,0,few,high,low,low,single
2537149,3,T,USA,0,Comedy,3.4764150943396226,212.0,1,many,high,high,high,multiple
2537704,4,T,USA,1,Horror,2.7168141592920354,226.0,1,few,low,low,high,single
2537710,4,T,USA,1,Horror,2.1847826086956523,92.0,0,few,low,low,high,single
2537793,4,T,USA,1,Drama,3.5,52.0,0,few,high,high,low,single
2538575,4,F,other,1,Drama,4.056910569105691,123.0,0,many,high,high,low,single
2539567,3,T,USA,1,Adventure,3.841530054644809,549.0,1,many,high,high,high,single
2540772,4,T,USA,1,Comedy,2.235955056179775,89.0,0,many,low,low,high,single
2540794,4,T,USA,1,Action,2.8497109826589595,173.0,1,many,low,high,high,single
2541368,4,T,USA,1,Comedy,3.8596491228070176,114.0,0,few,high,high,low,single
2541694,4,T,USA,1,Comedy,3.0601503759398496,266.0,1,many,low,low,high,single
2542489,4,T,USA,0,Comedy,2.574074074074074,216.0,1,many,low,low,high,single
2542878,4,T,UK,1,Drama,3.2063492063492065,126.0,0,many,high,high,low,single
2543337,4,T,USA,1,Drama,1.0,2.0,0,many,low,low,low,single
2544143,4,T,other,0,Drama,,,0,few,low,low,low,single
2544156,4,T,USA,0,Comedy,,,0,few,high,high,low,single
2544531,3,T,USA,1,Other,4.27292817679558,905.0,1,few,high,high,low,single
2544594,4,T,USA,1,Comedy,2.774193548387097,217.0,1,few,low,low,high,single
2545159,4,F,other,0,Documentary,4.0,1.0,0,few,high,low,low,single
2545380,4,T,USA,1,Adventure,2.44,50.0,0,many,low,low,high,single
2545754,3,T,UK,1,Comedy,3.617511520737328,434.0,1,many,high,high,high,single
2547352,3,T,UK,0,Horror,3.356164383561644,219.0,1,many,high,high,low,single
2547353,4,T,USA,1,Horror,2.546583850931677,161.0,1,many,low,high,high,single
2547971,4,T,USA,0,Drama,2.8,15.0,0,few,low,low,low,single
2548449,4,T,USA,1,Action,2.8823529411764706,221.0,1,many,low,low,high,single
2548478,4,T,USA,1,Action,2.3492063492063493,189.0,1,few,low,low,high,single
